4.4465e+05,0.7181,0.58086,0.58737,0.6074,0.5876,0.58721,0.61383,0.74075,0.58056,0.62993,0.58404,0.62012,0.66377,0.62954,0.62738,0.59992,0.65658,0.71949,0.62521,0.66721,0.72177,0.82767,0.73129,0.57378,0.53383,0.47141,0.51341,0.50203,0.47391,0.51504,0.585,0.57031,0.62589,0.63213,0.59938,0.63627,0.59753,0.54435,0.55195,0.66637,0.4713,0.54805,0.57605,0.69524,0.65646,0.6407,0.50429,0.94492,0.76422,0.60967,0.63519,0.6679,0.68299,0.67022,0.60062,0.75526,0.6102,0.70575,0.66,0.69275,0.66786,0.68221,0.63285,0.55469,0.62255,0.67758,0.65974,0.67674,0.65314,0.78798,0.65129,0.54057,0.57304,0.49401,0.5513,0.56205,0.54203,0.47675,0.58089,0.62432,0.62419,0.62398,0.61772,0.60172,0.641,0.61892,0.53699,0.61292,0.55943,0.56535,0.57873,0.67604,0.6323,0.64754,0.52557,0.87349
4.45e+05,0.82696,0.56572,0.68412,0.78819,0.75727,0.71025,0.73746,0.76779,0.61352,0.65908,0.75804,0.73976,0.67913,0.80586,0.78608,0.64067,0.7877,0.78575,0.76054,0.736,0.73264,0.9175,0.76884,0.57483,0.59387,0.53196,0.48091,0.50586,0.4908,0.50853,0.63806,0.66732,0.72536,0.59951,0.56295,0.57729,0.63134,0.61533,0.5176,0.61054,0.62458,0.57512,0.62144,0.56714,0.53952,0.63229,0.56551,1.0318,0.79874,0.5407,0.69234,0.67726,0.67327,0.64533,0.69672,0.78441,0.57387,0.59501,0.68104,0.69027,0.61851,0.77223,0.7534,0.55129,0.74014,0.79342,0.66812,0.64586,0.69749,0.83526,0.64596,0.60287,0.63306,0.50909,0.50004,0.55649,0.49756,0.49656,0.65198,0.64921,0.67667,0.59409,0.59847,0.59776,0.67276,0.61015,0.48347,0.5542,0.56889,0.5518,0.54846,0.5891,0.57041,0.57582,0.55721,0.92922
5.547e+05,0.7528,0.5165,0.65121,0.68185,0.58827,0.62413,0.73246,0.61649,0.56451,0.62493,0.55817,0.63726,0.65829,0.63112,0.62376,0.57291,0.79645,0.88126,0.72769,0.73477,0.75475,0.94131,0.78839,0.5581,0.52792,0.48128,0.4626,0.46134,0.46639,0.50853,0.62795,0.68684,0.59522,0.53796,0.57139,0.62483,0.63996,0.59371,0.55719,0.69694,0.49515,0.56105,0.64093,0.58436,0.57438,0.62562,0.54843,0.98575,0.73551,0.5042,0.6955,0.70108,0.59057,0.60204,0.72767,0.67374,0.57583,0.5728,0.58217,0.57844,0.59301,0.56247,0.55596,0.51392,0.74995,0.83396,0.67133,0.67944,0.71984,0.86772,0.6978,0.58696,0.54354,0.55132,0.4424,0.49894,0.48058,0.51235,0.6512,0.68569,0.56526,0.54679,0.61819,0.61997,0.50127,0.5173,0.51675,0.59245,0.47274,0.56099,0.57761,0.59304,0.58615,0.60798,0.57875,0.91587
5.5476e+05,0.9181,0.49015,0.59086,0.81338,0.78179,0.68938,0.73343,0.70127,0.66704,0.68527,0.71837,0.69579,0.65902,0.79666,0.72235,0.56985,0.83591,0.8628,0.79941,0.75702,0.72711,0.90448,0.68593,0.54157,0.60312,0.45189,0.47525,0.53227,0.50951,0.50017,0.65492,0.64308,0.61972,0.66348,0.50173,0.561,0.78422,0.62147,0.48811,0.53047,0.54963,0.58817,0.62382,0.56213,0.58361,0.68016,0.52148,1.0028,0.92306,0.6174,0.5642,0.76144,0.78339,0.80593,0.60207,0.66542,0.58499,0.61304,0.60976,0.61214,0.52795,0.80386,0.64539,0.49499,0.64145,0.71447,0.6087,0.56692,0.61417,0.79552,0.55897,0.52697,0.6263,0.45729,0.50322,0.56717,0.50666,0.46208,0.60464,0.65312,0.56423,0.58592,0.42063,0.49696,0.75449,0.56892,0.44402,0.45659,0.73062,0.58636,0.50633,0.59461,0.52282,0.57824,0.54033,0.82987
5.5515e+05,0.75634,0.54049,0.53947,0.59967,0.62193,0.60569,0.58726,0.69531,0.52749,0.57076,0.63753,0.61473,0.65492,0.78133,0.71038,0.61002,0.66952,0.76798,0.63474,0.67241,0.72208,0.92233,0.80925,0.59092,0.60873,0.4117,0.46235,0.48259,0.44261,0.46329,0.61834,0.65544,0.65379,0.71621,0.57918,0.62542,0.79174,0.66833,0.55715,0.70326,0.48883,0.51635,0.53507,0.55792,0.55787,0.55723,0.55676,1.082,0.78029,0.54328,0.57957,0.64135,0.74238,0.61056,0.58947,0.72033,0.5722,0.67015,0.74016,0.73899,0.60508,0.71055,0.73699,0.62955,0.66846,0.77889,0.64259,0.65927,0.70113,0.90644,0.80757,0.57801,0.60099,0.4151,0.48009,0.50869,0.46961,0.45897,0.60227,0.63771,0.64245,0.71284,0.58193,0.6235,0.71451,0.6715,0.56196,0.6782,0.6228,0.57547,0.5506,0.61051,0.59234,0.60548,0.58336,1.0076
6.6451e+05,0.78838,0.53404,0.6433,0.67627,0.6745,0.64361,0.72355,0.77682,0.65122,0.73892,0.69853,0.75836,0.77726,0.82372,0.80143,0.80363,0.81058,0.84022,0.75097,0.77243,0.82558,1.0091,0.88409,0.69641,0.58194,0.56879,0.4905,0.5162,0.50673,0.53979,0.70169,0.73614,0.64533,0.67042,0.62854,0.71709,0.75864,0.66904,0.64526,0.67944,0.55082,0.55903,0.58449,0.6381,0.58953,0.68341,0.64993,1.1174,0.79894,0.57211,0.65399,0.73054,0.73502,0.67032,0.75638,0.80717,0.73352,0.73808,0.79061,0.77302,0.74973,0.858,0.85062,0.70757,0.84582,0.8543,0.72716,0.73847,0.76936,0.92825,0.82364,0.69662,0.60966,0.51595,0.55009,0.50561,0.48963,0.53987,0.67231,0.73861,0.63011,0.72011,0.66425,0.69045,0.68585,0.72742,0.63723,0.62484,0.63545,0.5717,0.6127,0.67436,0.60913,0.6541,0.64775,1.0126
6.6490e+05,0.89801,0.52902,0.88254,0.80715,0.62596,0.61452,0.68236,0.72975,0.66317,0.64553,0.63338,0.65088,0.61808,0.65188,0.69633,0.62344,0.7271,0.77348,0.67129,0.68952,0.67958,0.77961,0.62926,0.54472,0.71013,0.52227,0.58326,0.58877,0.50343,0.4567,0.55916,0.59634,0.68633,0.60349,0.50977,0.60417,0.6469,0.58939,0.54603,0.5173,0.50558,0.53329,0.52384,0.61391,0.61393,0.61817,0.53708,0.88022,0.92614,0.63421,0.91561,0.86636,0.68395,0.70519,0.81244,0.81418,0.80478,0.7509,0.80971,0.81448,0.66112,0.71816,0.83113,0.67933,0.83841,0.81681,0.75476,0.68965,0.71571,0.86088,0.75323,0.53676,0.67626,0.63176,0.61476,0.59055,0.53466,0.4726,0.57816,0.63502,0.71982,0.6959,0.53932,0.61157,0.66089,0.66067,0.57346,0.61209,0.64252,0.82818,0.63384,0.69766,0.63305,0.70091,0.50516,0.93667
6.6491e+05,0.94647,0.55478,0.77896,0.7883,0.77722,0.69109,0.78869,0.80884,0.67711,0.70704,0.75713,0.78348,0.69932,0.99411,0.85875,0.7022,0.84277,0.88922,0.69475,0.70103,0.69363,0.87867,0.76789,0.55737,0.76687,0.54009,0.53982,0.61265,0.54722,0.52219,0.67342,0.63528,0.73266,0.78938,0.67137,0.6299,1.0792,0.77895,0.61113,0.70515,0.68843,0.57985,0.56482,0.62387,0.56813,0.62352,0.54316,0.97882,0.9283,0.62066,0.76783,0.80907,0.72945,0.75732,0.78477,0.80249,0.67334,0.73857,0.76108,0.81019,0.73615,1.0178,0.88557,0.6632,0.83505,0.92974,0.70961,0.73685,0.78169,0.87523,0.76714,0.58805,0.73335,0.49501,0.62185,0.58263,0.52889,0.49663,0.65056,0.68272,0.70933,0.81786,0.61776,0.6228,1.1529,0.84425,0.60969,0.64166,0.65067,0.65439,0.62702,0.64729,0.60344,0.68082,0.56621,0.93577
6.65e+05,0.96636,0.56988,0.78312,0.81295,0.75938,0.70529,0.82132,0.80654,0.68618,0.6901,0.78171,0.80637,0.74052,0.95009,0.88519,0.68751,0.87776,0.91091,0.72142,0.73386,0.77112,0.96413,0.84666,0.66865,0.74692,0.63036,0.60694,0.60906,0.55922,0.51395,0.65157,0.7011,0.76738,0.67521,0.55741,0.66193,0.8368,0.71022,0.61059,0.65708,0.6398,0.62975,0.61989,0.63941,0.59791,0.65732,0.57828,1.0715,0.92333,0.60008,0.78966,0.81577,0.74459,0.82438,0.80015,0.79837,0.63698,0.64194,0.71544,0.75449,0.6676,0.77528,0.80594,0.63524,0.81193,0.84801,0.64579,0.66927,0.69581,0.89286,0.76468,0.65819,0.75896,0.61775,0.63241,0.62478,0.5469,0.52976,0.66955,0.69184,0.66885,0.69811,0.51833,0.66837,0.74891,0.67816,0.57903,0.68486,0.70454,0.63325,0.57579,0.59033,0.57588,0.62345,0.62559,0.95359
6.6500e+05,0.76954,0.4433,0.63328,0.64442,0.57015,0.59612,0.67914,0.74555,0.53341,0.57847,0.59415,0.63259,0.61256,0.70548,0.65815,0.57208,0.74822,0.81132,0.61826,0.67427,0.70692,0.92337,0.7467,0.61198,0.60647,0.42534,0.53809,0.45296,0.44907,0.50861,0.65503,0.65563,0.62861,0.54835,0.4981,0.6176,0.66619,0.54396,0.52481,0.65772,0.5129,0.53531,0.53973,0.56925,0.51311,0.56747,0.6074,0.987,0.76771,0.50589,0.61773,0.60662,0.6319,0.58481,0.67142,0.70606,0.60498,0.59334,0.62129,0.63895,0.61996,0.61505,0.64514,0.60407,0.73326,0.84318,0.59945,0.64691,0.71272,0.91525,0.78305,0.59705,0.54767,0.5263,0.46951,0.47905,0.47645,0.50547,0.66333,0.67844,0.62091,0.57969,0.46161,0.60268,0.57782,0.54883,0.48736,0.62515,0.55151,0.54019,0.51529,0.59635,0.53425,0.58171,0.59892,0.97897
6.6521e+05,0.85734,0.61325,0.61656,0.70854,0.71403,0.63323,0.59922,0.78372,0.5551,0.62117,0.70561,0.68181,0.6119,0.83061,0.68647,0.58481,0.63368,0.6606,0.68032,0.64479,0.63863,0.79783,0.70178,0.51289,0.58596,0.46689,0.47351,0.51902,0.48206,0.47315,0.58803,0.62969,0.71556,0.7621,0.59698,0.59857,0.92933,0.67165,0.57661,0.63843,0.67696,0.55938,0.59304,0.53867,0.5862,0.62202,0.52841,0.86945,0.80969,0.52237,0.6057,0.66959,0.68749,0.62853,0.59493,0.76372,0.56867,0.58706,0.60202,0.59069,0.56516,0.86104,0.66449,0.60148,0.64566,0.69649,0.63387,0.62107,0.6478,0.78841,0.67999,0.52135,0.60205,0.45379,0.47138,0.51799,0.45889,0.43471,0.59193,0.59931,0.59622,0.7554,0.56846,0.56686,0.90521,0.65766,0.53847,0.6481,0.58119,0.56746,0.58373,0.57249,0.58668,0.61379,0.52321,0.82774
6.6536e+05,0.79162,0.59017,0.67242,0.75159,0.69481,0.60283,0.70694,0.74808,0.64391,0.68726,0.6922,0.74001,0.68872,0.75435,0.7905,0.68312,0.77972,0.74669,0.71021,0.68319,0.68665,0.82079,0.78603,0.55957,0.76903,0.50216,0.52101,0.58912,0.51883,0.53715,0.61278,0.58796,0.64864,0.66507,0.55055,0.58705,0.74307,0.66476,0.58055,0.68083,0.57168,0.64121,0.61078,0.59521,0.59201,0.64518,0.50229,0.96862,0.84044,0.59265,0.727,0.76065,0.72206,0.67018,0.72203,0.74508,0.65804,0.67416,0.68312,0.68565,0.66946,0.84424,0.73497,0.62598,0.74675,0.73117,0.68611,0.69901,0.70499,0.82159,0.74755,0.5884,0.78238,0.54623,0.53337,0.58738,0.53273,0.5322,0.62328,0.60079,0.71324,0.61397,0.48017,0.61083,0.79781,0.62949,0.5635,0.67168,0.66652,0.57957,0.61611,0.62451,0.60386,0.66761,0.5261,0.89402
6.655e+05,0.74687,0.52027,0.61954,0.62891,0.59738,0.59116,0.63665,0.63492,0.53955,0.59638,0.55751,0.61603,0.59851,0.64635,0.62594,0.55608,0.68966,0.72902,0.68413,0.67577,0.69825,0.8611,0.72236,0.52356,0.46548,0.49754,0.41097,0.45283,0.44889,0.47555,0.57905,0.59601,0.50467,0.50922,0.54095,0.57978,0.47922,0.51417,0.50732,0.61737,0.50141,0.54914,0.59036,0.61645,0.57105,0.59286,0.4845,0.95229,0.73108,0.53567,0.59471,0.66287,0.92125,0.85052,0.63,0.79219,0.50378,0.58931,0.57938,0.61636,0.58534,0.58499,0.61467,0.53675,0.65588,0.6844,0.60954,0.64338,0.67129,0.80421,0.6344,0.54783,0.47411,0.46241,0.45741,0.44984,0.44342,0.50329,0.62433,0.64062,0.57465,0.51755,0.50356,0.56653,0.49341,0.50872,0.48581,0.55037,0.65269,0.56886,0.5786,0.56624,0.53162,0.58499,0.51014,0.82117
7.7455e+05,0.88144,0.51968,0.54854,0.61775,0.67414,0.57733,0.58609,0.73558,0.61928,0.61119,0.66656,0.63542,0.5857,0.64249,0.57898,0.50812,0.62128,0.60517,0.56411,0.55918,0.59492,0.70129,0.61463,0.55484,0.7406,0.41401,0.49391,0.58401,0.49403,0.45832,0.54478,0.61032,0.66018,0.54731,0.51556,0.61546,0.58186,0.5532,0.55302,0.5813,0.53904,0.55561,0.53666,0.67092,0.65467,0.58466,0.52494,0.77719,0.8242,0.61201,0.5798,0.66361,0.72596,0.69204,0.57955,0.76302,0.60866,0.62371,0.6819,0.66296,0.57582,0.63787,0.60634,0.54668,0.62332,0.63846,0.59069,0.57067,0.61029,0.70549,0.60931,0.51467,0.72734,0.40022,0.53701,0.59843,0.47547,0.4429,0.54097,0.58998,0.67835,0.55037,0.46382,0.57305,0.66279,0.55488,0.5278,0.55707,0.65699,0.56446,0.52144,0.57724,0.53633,0.56757,0.49642,0.77496
